date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,spend_efficiency,ctr_cpc_ratio,log_impressions,cost_per_impression,high_roas,platform_enc,campaign_type_enc,industry_enc,country_enc
2024-11-20,TikTok Ads,Shopping,Fintech,Canada,18181,1179,0.0649,0.64,754.56,24,31.44,4581.7,6.07,0.020356234096692113,6.072015479219678,0.10140609155298194,9.808187372681804,0.0415026676200429,1,2,2,2,1
2024-04-26,Google Ads,Video,SaaS,USA,86560,5323,0.0615,0.91,4843.93,94,51.53,8283.62,1.71,0.01765921472853654,1.7101031600374077,0.06758234331610624,11.368604646693798,0.05596037430683919,0,0,3,4,6
2024-03-11,Google Ads,Video,Fintech,USA,89845,2605,0.029,1.74,4532.7,155,29.24,14107.55,3.11,0.05950095969289827,3.112394378626426,0.01666665708812811,11.40585237257854,0.050450219823028546,0,0,3,2,6
2024-06-08,Meta Ads,Shopping,Fintech,Germany,194121,6270,0.0323,0.69,4326.3,133,32.53,11409.44,2.64,0.021212121212121213,2.6372281164043176,0.04681152636010673,12.176242106371497,0.022286615049376422,0,1,2,2,2
2024-10-23,Meta Ads,Video,SaaS,Canada,81313,1089,0.0134,1.43,1557.27,77,20.22,3549.91,2.28,0.0707070707070707,2.2795725853577093,0.009370622817746282,11.306073482432904,0.019151550182627625,0,1,3,4,1
2024-08-15,Google Ads,Display,Healthcare,USA,95153,5404,0.0568,1.7,9186.8,74,124.15,20688.95,2.25,0.013693560325684678,2.252030086646058,0.03341174505191468,11.463251910726656,0.09654766533898038,0,0,0,3,6
2024-02-17,Meta Ads,Display,Fintech,Germany,104926,3273,0.0312,1.48,4844.04,65,74.52,12449.27,2.57,0.019859456156431407,2.570018001502878,0.021081066837117003,11.561020149254343,0.046166250500352626,0,1,0,2,2
2024-12-06,Meta Ads,Shopping,SaaS,Germany,16093,466,0.029,0.83,386.78,28,13.81,5468.73,14.14,0.060085836909871244,14.13912301566782,0.03493971694010008,9.686201810706079,0.024034052072329583,1,1,2,4,2
2024-11-27,Google Ads,Shopping,EdTech,Canada,155338,10718,0.069,1.86,19935.48,411,48.5,112821.78,5.66,0.038346706475088636,5.659346050358456,0.03709675424905686,11.953365104460964,0.12833614440767874,1,0,2,1,1
2024-11-13,Google Ads,Video,EdTech,Canada,179877,4317,0.024,2.54,10965.18,215,51.0,13004.03,1.19,0.04980310400741256,1.1859385801236277,0.00944881517763182,12.100034122299373,0.06095932220350573,0,0,3,1,1
2024-08-24,TikTok Ads,Video,E-commerce,Australia,185510,9739,0.0525,2.05,19964.95,461,43.31,116711.4,5.85,0.0473354553855632,5.845814790420211,0.025609743605003118,12.130869458462874,0.10762196108026521,1,2,3,0,0
2024-08-20,TikTok Ads,Search,EdTech,Germany,135992,8023,0.059,0.4,3209.2,640,5.01,50560.98,15.76,0.07977065935435623,15.755010594540698,0.14749963125092186,11.820358692805298,0.023598446967468673,1,2,1,1,2
2024-01-16,Google Ads,Search,EdTech,Germany,192593,4949,0.0257,1.83,9056.67,172,52.66,20836.16,2.3,0.03475449585774904,2.30064250988498,0.014043708172837064,12.168339625212933,0.047024917831904586,0,0,1,1,2
2024-12-30,Meta Ads,Search,EdTech,UAE,18487,693,0.0375,0.49,339.57,36,9.43,7765.15,22.87,0.05194805194805195,22.867597255352358,0.07653045606029375,9.824877151954217,0.01836804240817872,1,1,1,1,4
2024-11-24,Meta Ads,Video,EdTech,UK,88452,3361,0.038,1.63,5478.43,180,30.44,8119.45,1.48,0.05355548943766736,1.4820760692388146,0.023312869133209124,11.390226616480243,0.06193675665897889,0,1,3,1,5
2024-10-16,TikTok Ads,Display,Fintech,USA,178714,7559,0.0423,1.14,8617.26,312,27.62,39985.98,4.64,0.04127530096573621,4.64021974502336,0.037105230609446836,12.093547637188305,0.048218158622156074,1,2,0,2,6
2024-07-05,TikTok Ads,Display,SaaS,UK,113190,3984,0.0352,1.41,5617.44,172,32.66,10269.39,1.83,0.04317269076305221,1.828126335127745,0.024964521301757945,11.636831936290152,0.04962841240392261,0,2,0,4,5
2024-04-13,Meta Ads,Video,E-commerce,Australia,126103,4300,0.0341,1.09,4687.0,313,14.97,18027.88,3.85,0.0727906976744186,3.8463580115212292,0.03128437496846333,11.744862242306379,0.03716802930937408,0,1,3,0,0
2024-12-21,Google Ads,Search,Healthcare,India,101355,4459,0.044,2.55,11370.45,122,93.2,10455.25,0.92,0.027360394707333483,0.9195106614074201,0.017254895194158747,11.526394350917192,0.11218440136155099,0,0,1,3,3
2024-02-16,Google Ads,Display,EdTech,Canada,197974,4375,0.0221,2.43,10631.25,347,30.64,73971.79,6.96,0.07931428571428571,6.957957907113462,0.00909464646310845,12.195896039078614,0.053700233363977085,1,0,0,1,1
2024-04-07,Meta Ads,Shopping,Fintech,UK,49261,724,0.0147,0.62,448.88,31,14.48,1397.37,3.11,0.04281767955801105,3.113014614150775,0.023709639178001323,10.804908271743555,0.009112279490875135,0,1,2,2,5
2024-01-31,TikTok Ads,Shopping,SaaS,India,174668,10916,0.0625,0.63,6877.08,310,22.18,37599.64,5.47,0.02839868083547087,5.467384413152094,0.09920619173620358,12.070648033324467,0.03937229486797811,1,2,2,4,3
2024-10-16,Google Ads,Shopping,Fintech,USA,163178,5172,0.0317,2.21,11430.12,325,35.17,14305.21,1.25,0.0628383604021655,1.2515362918324566,0.01434388491226927,12.002603036762029,0.07004694260255673,0,0,2,2,6
2024-11-17,TikTok Ads,Search,EdTech,USA,105726,8542,0.0808,1.4,11958.8,662,18.06,104498.78,8.74,0.077499414656989,8.738232933070208,0.05771424448982537,11.56861557916342,0.11311124983447779,1,2,1,1,6
2024-02-12,TikTok Ads,Display,Healthcare,UAE,74285,2094,0.0282,0.63,1319.22,92,14.34,18972.8,14.38,0.04393505253104107,14.381831688421945,0.04476183371137506,11.215677787648746,0.017758901527899308,1,2,0,3,4
2024-01-29,Google Ads,Display,EdTech,USA,168471,6014,0.0357,0.97,5833.58,117,49.86,25231.33,4.33,0.01945460591952112,4.325187963480402,0.036804085768983745,12.034524842859614,0.034626612295291175,1,0,0,1,6
2024-10-09,TikTok Ads,Search,E-commerce,UK,128295,4695,0.0366,0.84,3943.8,276,14.29,42279.01,10.72,0.05878594249201278,10.720373751204422,0.04357137670074202,11.762095373188645,0.030740091196071555,1,2,1,0,5
2024-11-26,Meta Ads,Search,Healthcare,Australia,109777,2722,0.0248,1.44,3919.68,170,23.06,47040.47,12.0,0.06245407788390889,12.001099579557515,0.017222210262353984,11.606215423683235,0.03570584002113375,1,1,1,3,0
2024-09-17,TikTok Ads,Video,Healthcare,UAE,153537,7277,0.0474,1.0,7277.0,175,41.58,48117.42,6.61,0.024048371581695753,6.612260546928679,0.0473999526000474,11.941703372375468,0.04739574174303263,1,2,3,3,4
2024-08-30,Google Ads,Shopping,Fintech,Germany,20915,913,0.0437,1.03,940.39,37,25.42,3637.08,3.87,0.040525739320920046,3.8676293878071863,0.04242714327461818,9.94826969530802,0.04496246712885489,0,0,2,2,2
2024-07-26,Meta Ads,Search,EdTech,UK,29992,605,0.0202,0.61,369.05,35,10.54,5311.42,14.39,0.05785123966942149,14.392141986180734,0.03311469981196752,10.308719300084501,0.012304947986129635,1,1,1,1,5
2024-03-05,Meta Ads,Search,Fintech,UK,187461,2511,0.0134,1.7,4268.7,189,22.59,16540.06,3.87,0.07526881720430108,3.874730011478905,0.007882348304500998,12.141331437186272,0.022771136396370444,0,1,1,2,5
2024-05-17,Google Ads,Display,E-commerce,Australia,107885,3344,0.031,2.09,6988.96,262,26.68,51456.48,7.36,0.07834928229665072,7.362537487694879,0.014832528788263738,11.588830393059693,0.06478157297121935,1,0,0,0,0
2024-05-23,Google Ads,Video,E-commerce,Germany,162242,5110,0.0315,2.67,13643.7,118,115.62,30643.55,2.25,0.02309197651663405,2.2459853265609766,0.011797748390356407,11.996850490338257,0.08409474735272002,0,0,3,0,2
2024-05-06,Meta Ads,Video,EdTech,USA,34404,1204,0.035,1.42,1709.68,94,18.19,17655.16,10.33,0.07807308970099668,10.326587431566141,0.02464786996628876,10.44595718163658,0.04969422160213929,1,1,3,1,6
2024-11-02,Meta Ads,Display,EdTech,Australia,133773,3491,0.0261,1.83,6388.53,181,35.3,21663.32,3.39,0.05184760813520481,3.390971005849546,0.014262287288367603,11.803907087913293,0.04775649794801642,0,1,0,1,0
2024-08-03,Google Ads,Video,SaaS,Canada,185948,5373,0.0289,0.73,3922.29,82,47.83,15594.76,3.98,0.015261492648427322,3.975932427230011,0.03958898686440155,12.133227721549027,0.021093477746466752,0,0,3,4,1
2024-07-13,Google Ads,Shopping,Healthcare,Australia,98375,1898,0.0193,3.35,6358.3,45,141.3,2253.91,0.35,0.02370916754478398,0.3544831165563122,0.005761192310091848,11.496552150852283,0.06463329097839898,0,0,2,3,0
2024-07-22,Google Ads,Video,Healthcare,USA,190826,12174,0.0638,1.75,21304.5,933,22.83,139478.01,6.55,0.07663873829472646,6.54688023656974,0.0364571220245017,12.15912253741877,0.1116435915441292,1,0,3,3,6
2024-07-07,Meta Ads,Display,Healthcare,UAE,105050,3077,0.0293,0.5,1538.5,206,7.47,55580.46,36.13,0.0669483262918427,36.126395840103996,0.0585998828002344,11.562201225504374,0.014645406949071871,1,1,0,3,4
2024-07-19,Google Ads,Shopping,E-commerce,India,52547,2806,0.0534,2.15,6032.9,47,128.36,13262.4,2.2,0.01674982181040627,2.19834573753916,0.024837197750140583,10.869482316589398,0.11480959902563419,0,0,2,0,3
2024-05-15,Google Ads,Search,Healthcare,India,139648,4398,0.0315,3.0,13194.0,347,38.02,82597.15,6.26,0.07889949977262392,6.2602053963922994,0.010499996500001166,11.846887410588645,0.09448040788267645,1,0,1,3,3
2024-06-21,TikTok Ads,Search,Fintech,Germany,186434,8743,0.0469,1.65,14425.95,87,165.82,21530.58,1.49,0.009950817797094818,1.4924895760764456,0.028424225197439274,12.135837931847721,0.0773783215507901,0,2,1,2,2
2024-07-29,Google Ads,Search,Fintech,Germany,63001,3181,0.0505,1.48,4707.88,94,50.08,3324.55,0.71,0.02955045583149953,0.7061671070630517,0.03412159856648746,11.050921750901521,0.07472706782432025,0,0,1,2,2
2024-04-12,Meta Ads,Shopping,E-commerce,UK,132343,3507,0.0265,1.14,3997.98,238,16.8,17184.94,4.3,0.06786427145708583,4.298405694875912,0.023245593644216106,11.793159872286852,0.030209229048759664,1,1,2,0,5
2024-06-19,Google Ads,Shopping,Healthcare,UK,172570,3692,0.0214,2.16,7974.72,53,150.47,15699.11,1.97,0.014355362946912243,1.9686095561975845,0.009907402820646841,12.058564024974793,0.04621150837341369,0,0,2,3,5
2024-04-09,Google Ads,Video,Fintech,UAE,196510,10316,0.0525,2.0,20632.0,282,73.16,66245.27,3.21,0.02733617681271811,3.2108021519968983,0.02624998687500656,12.188473688368417,0.10499211236069411,0,0,3,2,4
2024-05-13,Google Ads,Display,EdTech,Canada,140875,6818,0.0484,2.25,15340.5,142,108.03,28774.25,1.88,0.020827222059254913,1.8757048336103777,0.021511101550621532,11.855635349808454,0.1088944099378882,0,0,0,1,1
2024-08-02,TikTok Ads,Shopping,SaaS,USA,50955,3892,0.0764,1.27,4942.84,224,22.07,60995.17,12.34,0.05755395683453238,12.340106092853501,0.06015743294690319,10.838717794229677,0.09700402315768816,1,2,2,4,6
2024-10-19,Google Ads,Search,Fintech,USA,103991,3067,0.0295,2.59,7943.53,142,55.94,36045.3,4.54,0.04629931529181611,4.537692940040511,0.011389956992294597,11.552069252087856,0.07638670654191228,1,0,1,2,6
2024-10-25,Google Ads,Video,EdTech,Germany,22637,876,0.0387,1.22,1068.72,16,66.8,2623.14,2.45,0.0182648401826484,2.4544688973725575,0.03172128547435617,10.027385189192366,0.047211202897910504,0,0,3,1,2
2024-12-20,Meta Ads,Display,Fintech,Canada,86099,2910,0.0338,2.19,6372.9,194,32.85,39485.52,6.2,0.06666666666666667,6.195848044061573,0.015433782906948442,11.363264690415821,0.07401828128085111,1,1,0,2,1
2024-11-08,Meta Ads,Display,Fintech,UAE,181950,2401,0.0132,0.67,1608.67,168,9.58,30028.61,18.67,0.06997084548104957,18.66673090192519,0.019701463132144575,12.111492699040591,0.008841275075570212,1,1,0,2,4
2024-06-11,Meta Ads,Video,E-commerce,Australia,102229,2146,0.021,0.61,1309.06,52,25.17,14121.79,10.79,0.024231127679403542,10.787733182589035,0.03442617307184742,11.53498045575106,0.012805172700505726,1,1,3,0,0
2024-09-22,TikTok Ads,Video,SaaS,Germany,53167,2536,0.0477,0.44,1115.84,145,7.7,11216.46,10.05,0.05717665615141956,10.052032549469457,0.10840884452535336,10.881211990594375,0.020987454624108937,1,2,3,4,2
2024-05-06,Meta Ads,Shopping,SaaS,Canada,10177,413,0.0406,1.85,764.05,16,47.75,4058.36,5.31,0.0387409200968523,5.311641908252078,0.021945934083278874,9.227983807148778,0.07507615210769382,1,1,2,4,1
2024-12-08,Meta Ads,Shopping,E-commerce,Canada,67714,738,0.0109,1.11,819.18,17,48.19,1445.84,1.76,0.023035230352303523,1.7649844966918138,0.009819810973143267,11.123063000089472,0.012097645981628614,0,1,2,0,1
2024-10-23,Google Ads,Shopping,Fintech,UK,51032,3036,0.0595,2.23,6770.28,195,34.72,18761.36,2.77,0.06422924901185771,2.771135019526519,0.02668160238493166,10.840227761277692,0.13266734597899357,0,0,2,2,5
2024-08-11,TikTok Ads,Display,SaaS,USA,68474,4923,0.0719,0.47,2313.81,198,11.69,32574.4,14.08,0.04021937842778794,14.078251887579361,0.15297839791830234,11.134223994131279,0.033791073984286005,1,2,0,4,6
2024-08-12,TikTok Ads,Video,SaaS,Australia,12838,784,0.0611,0.42,329.28,56,5.88,2887.05,8.77,0.07142857142857142,8.767766034985424,0.1454758441051331,9.460242692591084,0.02564885496183206,1,2,3,4,0
2024-06-05,Google Ads,Display,Healthcare,UK,151595,9262,0.0611,1.76,16301.12,572,28.5,85249.68,5.23,0.06175771971496437,5.229682377652578,0.034715889365971954,11.928974366618037,0.10753072330881626,1,0,0,3,5
2024-04-11,TikTok Ads,Video,E-commerce,Germany,38799,1303,0.0336,0.33,429.99,51,8.43,4095.81,9.53,0.039140445126630855,9.525361054908254,0.10181787327917188,10.566175525611365,0.011082502126343463,1,2,3,0,2
2024-06-23,Google Ads,Video,SaaS,Australia,121565,2601,0.0214,2.04,5306.04,176,30.15,34156.84,6.44,0.06766628219915417,6.4373506419099735,0.010490190936180912,11.708212604154205,0.043647760457368484,1,0,3,4,0
2024-09-11,Meta Ads,Display,E-commerce,Canada,38762,1007,0.026,0.68,684.76,16,42.8,3871.2,5.65,0.015888778550148957,5.653367603247853,0.03823523788935604,10.56522146239033,0.01766575512099479,1,1,0,0,1
2024-02-18,Meta Ads,Search,E-commerce,India,32410,693,0.0214,1.79,1240.47,21,59.07,678.51,0.55,0.030303030303030304,0.5469781615033011,0.011955300583630958,10.386253150334081,0.03827429805615551,0,1,1,0,3
2024-03-29,TikTok Ads,Video,EdTech,Australia,134132,4694,0.035,0.82,3849.08,306,12.58,52932.5,13.75,0.0651896037494674,13.751987487919191,0.04268287477698198,11.806587124007006,0.028696209703873796,1,2,3,1,0
2024-01-28,Google Ads,Display,E-commerce,Australia,38005,1489,0.0392,1.51,2248.39,79,28.46,23043.93,10.25,0.05305574210879785,10.249080453124236,0.025960247708445225,10.545499320981303,0.059160373635048016,1,0,0,0,0
2024-01-15,Google Ads,Search,E-commerce,India,91348,2914,0.0319,1.73,5041.22,98,51.44,14981.67,2.97,0.033630748112560054,2.9718341988645602,0.018439295699829075,11.422442614838737,0.05518697727372247,0,0,1,0,3
2024-08-22,Google Ads,Display,E-commerce,UK,87607,3661,0.0418,3.15,11532.15,106,108.79,31383.75,2.72,0.02895383774924884,2.7214136132464457,0.013269837057194584,11.380627596955595,0.13163502916433617,0,0,0,0,5
2024-02-01,TikTok Ads,Shopping,Fintech,India,95288,7108,0.0746,0.51,3625.08,454,7.98,132401.61,36.52,0.0638716938660664,36.52377602701181,0.1462742229917196,11.464669658006551,0.03804340525564604,1,2,2,2,3
2024-09-28,TikTok Ads,Video,Healthcare,UK,68620,3602,0.0525,0.48,1728.96,134,12.9,22980.94,13.29,0.03720155469183787,13.291770775495094,0.10937477213589139,11.13635388931704,0.025196152725153017,1,2,3,3,5
2024-07-06,TikTok Ads,Video,Healthcare,Australia,95975,3848,0.0401,1.78,6849.44,66,103.78,6246.82,0.91,0.017151767151767153,0.9120190847718938,0.022528077231417285,11.471853439194764,0.07136691846835112,0,2,3,3,0
2024-12-12,Google Ads,Shopping,SaaS,Canada,162064,5607,0.0346,2.42,13568.94,77,176.22,8174.03,0.6,0.01373283395755306,0.6024074098639982,0.014297514753093076,11.995752768309359,0.08372581202487907,0,0,2,4,1
2024-05-18,Meta Ads,Search,Fintech,USA,57712,848,0.0147,0.9,763.2,64,11.93,2136.83,2.8,0.07547169811320754,2.7998296645702303,0.01633331518520535,10.96323773041211,0.013224286110341004,0,1,1,2,6
2024-06-29,Meta Ads,Shopping,Fintech,Germany,147412,3670,0.0249,1.17,4293.9,162,26.51,38717.46,9.02,0.044141689373297,9.0168518130371,0.02128203309227941,11.900993450235092,0.029128564838683417,1,1,2,2,2
2024-02-06,Google Ads,Display,E-commerce,UAE,79525,2298,0.0289,1.58,3630.84,119,30.51,21777.03,6.0,0.05178416013925152,5.9977938989324775,0.01829112766384325,11.28383929120034,0.04565658597925181,1,0,0,0,4
2024-04-18,Meta Ads,Shopping,E-commerce,UK,78480,1389,0.0177,1.69,2347.41,19,123.55,2972.32,1.27,0.013678905687544997,1.2662125491499143,0.010473366583806756,11.270611836257963,0.029910932721712535,0,1,2,0,5
2024-03-11,TikTok Ads,Display,SaaS,UK,165232,7617,0.0461,0.77,5865.09,601,9.76,102707.85,17.51,0.0789024550347906,17.511726162769882,0.05987005211681543,12.015111877989318,0.03549609034569575,1,2,0,4,5
2024-05-18,Google Ads,Display,SaaS,UAE,13294,583,0.0439,1.38,804.54,46,17.49,11553.7,14.36,0.07890222984562607,14.3606284336391,0.0318115711510354,9.49514330367712,0.06051903114186851,1,0,0,4,4
2024-11-16,Meta Ads,Video,EdTech,UK,55333,852,0.0154,1.05,894.6,66,13.55,12295.52,13.74,0.07746478873239436,13.744153811759446,0.014666652698426003,10.921142826790764,0.016167567274501655,1,1,3,1,5
2024-09-24,Meta Ads,Display,Fintech,UK,177027,6160,0.0348,1.23,7576.8,220,34.44,59390.91,7.84,0.03571428571428571,7.838521539436174,0.02829265992466673,12.084063191135312,0.042800250809198595,1,1,0,2,5
2024-11-10,Meta Ads,Search,E-commerce,USA,21679,448,0.0207,0.89,398.72,31,12.86,3556.66,8.92,0.06919642857142858,8.920194622792936,0.02325840083325749,9.984145455553582,0.018391992250565065,1,1,1,0,6
2024-07-09,Google Ads,Search,Healthcare,UK,18601,706,0.038,2.0,1412.0,54,26.15,3302.39,2.34,0.0764872521246459,2.3388031161473086,0.018999990500004747,9.831024380802413,0.07590989731734853,0,0,1,3,5
2024-11-29,Google Ads,Shopping,Healthcare,UAE,146583,2990,0.0204,1.61,4813.9,114,42.23,8660.28,1.8,0.03812709030100334,1.7990153513783007,0.012670799583354297,11.89535392196001,0.032840779626559694,0,0,2,3,4
2024-11-17,Google Ads,Shopping,Fintech,Australia,46745,2140,0.0458,3.44,7361.6,38,193.73,5289.97,0.72,0.017757009345794394,0.7185897087589654,0.013313949618037902,10.752483969558913,0.15748422291154135,0,0,2,2,0
2024-12-09,Google Ads,Display,E-commerce,Canada,39505,2251,0.057,3.06,6888.06,149,46.23,30920.99,4.49,0.06619280319857841,4.48907094305218,0.018627444892991864,10.584207838087945,0.17435919503860273,1,0,0,0,1
2024-03-11,Google Ads,Shopping,Healthcare,Germany,179342,4071,0.0227,2.26,9200.46,195,47.18,30682.52,3.33,0.047899778924097275,3.334889777250268,0.010044243343255158,12.097055452368803,0.05130120105719797,0,0,2,3,2
2024-10-27,Google Ads,Video,Fintech,UAE,75410,3039,0.0403,0.95,2887.05,239,12.08,29467.42,10.21,0.07864429088515959,10.206757763114597,0.042421007977886345,11.230708431949505,0.03828471025062989,1,0,3,2,4
2024-06-28,Google Ads,Search,Healthcare,UAE,83488,4049,0.0485,1.15,4656.35,45,103.47,2103.0,0.45,0.01111385527290689,0.45164130703233213,0.0421738763705423,11.332470165633982,0.05577268589497893,0,0,1,3,4
2024-12-26,TikTok Ads,Display,SaaS,USA,149143,5175,0.0347,0.53,2742.75,140,19.59,11705.28,4.27,0.02705314009661836,4.267716707683894,0.06547157458193474,11.912667561175297,0.018390068591888322,0,2,0,4,6
2024-11-21,Meta Ads,Shopping,Fintech,Australia,52743,1207,0.0229,1.93,2329.51,90,25.88,11281.65,4.84,0.07456503728251865,4.842928341153289,0.011865278826280402,10.873205300793135,0.044167188062870906,1,1,2,2,0
2024-04-19,Meta Ads,Shopping,Healthcare,UK,92091,3342,0.0363,1.48,4946.16,145,34.11,37976.42,7.68,0.04338719329742669,7.67796027625471,0.024527010454722668,11.43054335636426,0.053709483011369186,1,1,2,3,5
2024-04-14,TikTok Ads,Video,Healthcare,USA,118687,10586,0.0892,0.75,7939.5,635,12.5,88046.75,11.09,0.05998488569809182,11.089709679450847,0.118933174755767,11.684253480289318,0.06689443662743182,1,2,3,3,6
2024-10-25,Google Ads,Video,EdTech,UAE,195664,6378,0.0326,2.6,16582.8,312,53.15,33814.66,2.04,0.04891815616180621,2.0391405552741397,0.012538456715978185,12.184159292218283,0.08475141058140485,0,0,3,1,4
2024-09-26,TikTok Ads,Search,EdTech,India,89946,5162,0.0574,0.63,3252.06,349,9.32,87393.19,26.87,0.06760945370011623,26.873178846638748,0.09111096649052937,11.406975886960348,0.03615569341604963,1,2,1,1,3
2024-12-05,TikTok Ads,Search,EdTech,India,170529,11766,0.069,1.48,17413.68,695,25.06,102403.13,5.88,0.05906850246472888,5.880613977057118,0.04662159012054722,12.04666651330696,0.1021156518832574,1,2,1,1,3
2024-01-03,Meta Ads,Display,Fintech,Canada,129750,2452,0.0189,1.09,2672.68,93,28.74,23770.39,8.89,0.03792822185970636,8.893840639358247,0.017339433633547126,11.77337250812753,0.02059868978805395,1,1,0,2,1
2024-01-22,Meta Ads,Display,Healthcare,USA,197882,5144,0.026,0.81,4166.64,299,13.94,68061.76,16.33,0.05812597200622084,16.334926943532437,0.03209872580404221,12.195431225930179,0.021056184999140904,1,1,0,3,6
2024-06-06,Google Ads,Display,E-commerce,Australia,58266,2651,0.0455,1.22,3234.22,103,31.4,3487.43,1.08,0.038853262919652964,1.0782909016702635,0.037295051397498856,10.972791174342897,0.05550784333916864,0,0,0,0,0
2024-09-01,Meta Ads,Search,E-commerce,USA,98699,2171,0.022,2.22,4819.62,92,52.39,5066.63,1.05,0.04237678489175495,1.0512509284964375,0.009909905445988536,11.499840225421574,0.04883149778619844,0,1,1,0,6
2024-01-18,TikTok Ads,Video,EdTech,UK,172820,5512,0.0319,1.5,8268.0,229,36.1,38190.22,4.62,0.041545718432510884,4.619039671020803,0.02126665248889834,12.060011655745967,0.047841684990163176,1,2,3,1,5
2024-11-30,Google Ads,Shopping,EdTech,UK,61902,2599,0.042,2.92,7589.08,160,47.43,43994.91,5.8,0.06156213928434013,5.797133512889573,0.014383556717960029,11.033323922764843,0.12259830053956253,1,0,2,1,5
2024-07-20,TikTok Ads,Shopping,EdTech,UAE,148573,8706,0.0586,1.77,15409.62,643,23.97,163989.09,10.64,0.07385711003905353,10.641994416474903,0.03310732592806445,11.908838429604774,0.103717499141836,1,2,2,1,4
2024-11-06,Meta Ads,Shopping,EdTech,Germany,149654,6689,0.0447,1.29,8628.81,262,32.93,10578.46,1.23,0.03916878457168486,1.2259465673713987,0.03465113592935199,11.916087924015716,0.05765839870634931,0,1,2,1,2
2024-01-24,Meta Ads,Search,Healthcare,India,191478,6414,0.0335,1.57,10069.98,236,42.67,56534.15,5.61,0.03679451200498909,5.6141273368963995,0.02133756602702801,12.162533421015265,0.05259079372042741,1,1,1,3,3
2024-05-01,Meta Ads,Search,E-commerce,Canada,7196,287,0.04,2.21,634.27,10,63.43,693.26,1.09,0.03484320557491289,1.0930045564191906,0.01809953932147542,8.881419551507804,0.0881420233463035,0,1,1,0,1
2024-11-14,Google Ads,Display,Healthcare,India,30757,1202,0.0391,3.26,3918.52,60,65.31,5647.0,1.44,0.04991680532445923,1.4411053152720925,0.011993861351576273,10.33390540199987,0.12740254251064798,0,0,0,3,3
2024-04-11,Google Ads,Display,Healthcare,Canada,17578,330,0.0188,3.07,1013.1,20,50.66,3553.78,3.51,0.06060606060606061,3.507827460270457,0.00612377650691319,9.774460286799892,0.05763454317897372,0,0,0,3,1
2024-02-02,Google Ads,Display,E-commerce,USA,65530,2018,0.0308,2.81,5670.58,117,48.47,12114.63,2.14,0.05797819623389495,2.1364005092953455,0.010960850191868259,11.090278592103282,0.0865341065160995,0,0,0,0,6
2024-09-18,TikTok Ads,Search,SaaS,UK,89403,5578,0.0624,1.48,8255.44,414,19.94,80503.15,9.75,0.0742201505916099,9.751527477638986,0.042162133674234006,11.400920702889985,0.0923396306611635,1,2,1,4,5
2024-06-09,TikTok Ads,Shopping,E-commerce,Australia,161904,4339,0.0268,1.05,4555.95,178,25.6,22405.85,4.92,0.04102327725282323,4.917931496175331,0.025523785215442654,11.994765022450121,0.028139823599169878,1,2,2,0,0
2024-09-08,Meta Ads,Video,EdTech,Canada,27036,708,0.0262,1.67,1182.36,12,98.53,1538.26,1.3,0.01694915254237288,1.3010081531851552,0.015688613360111764,10.204961577256293,0.04373280071016422,0,1,3,1,1
2024-06-08,Meta Ads,Shopping,SaaS,UK,12712,212,0.0167,1.7,360.4,9,40.04,375.03,1.04,0.04245283018867924,1.0405937846836848,0.009823523633221393,9.450380370950123,0.028351164254247954,0,1,2,4,5
2024-02-10,Google Ads,Shopping,E-commerce,UAE,24198,1214,0.0502,1.35,1638.9,60,27.32,11611.94,7.09,0.04942339373970346,7.08520349014583,0.037185157640623974,10.094066588976938,0.06772873791222415,1,0,2,0,4
2024-07-31,Google Ads,Display,SaaS,India,80324,2337,0.0291,2.99,6987.63,50,139.75,12463.37,1.78,0.02139495079161318,1.7836333635295516,0.009732438216575847,11.293836183984059,0.08699305313480404,0,0,0,4,3
2024-04-22,Google Ads,Search,SaaS,Germany,160525,6003,0.0374,1.67,10025.01,106,94.58,12306.27,1.23,0.01765783774779277,1.2275568802425134,0.02239519617054122,11.986211202202105,0.06245139386388413,0,0,1,4,2
2024-02-27,Google Ads,Display,Fintech,Germany,104821,4224,0.0403,1.36,5744.64,307,18.71,89314.07,15.55,0.07267992424242424,15.547374596145277,0.029632331152697682,11.560018952502311,0.05480428540082617,1,0,0,2,2
2024-10-03,Google Ads,Video,Healthcare,India,48118,1616,0.0336,3.66,5914.56,129,45.85,28604.24,4.84,0.07982673267326733,4.836241411026348,0.00918032536056684,10.781432388492796,0.12291782700860386,1,0,3,3,3
2024-02-06,TikTok Ads,Display,SaaS,Australia,53709,2868,0.0534,0.89,2552.52,222,11.5,47503.54,18.61,0.07740585774058577,18.610447714415557,0.05999993258434541,10.891354482899505,0.047524995810757975,1,2,0,4,0
2024-02-14,Google Ads,Display,Healthcare,UK,25497,1142,0.0448,1.84,2101.28,75,28.02,18551.01,8.83,0.06567425569176882,8.828433145511307,0.024347812854449535,10.146355296698067,0.08241283288229989,1,0,0,3,5
2024-08-26,TikTok Ads,Display,Fintech,UAE,178782,7705,0.0431,1.28,9862.4,352,28.02,30909.61,3.13,0.04568462037637897,3.1340860236859185,0.03367184869386821,12.093928058901547,0.05516439015113378,0,2,0,2,4
